"doc","topic","docprop","source","year"
4155,8,0.0392857142857143,"WP",1993
4155,11,0.0142857142857143,"WP",1993
4156,5,0.00934579439252336,"WP",1993
4156,8,0.984423676012461,"WP",1993
4156,11,0.00623052959501558,"WP",1993
4157,0,0.506072874493927,"WP",1993
4157,2,0.334008097165992,"WP",1993
4157,8,0.1417004048583,"WP",1993
4157,10,0.00202429149797571,"WP",1993
4157,11,0.0161943319838057,"WP",1993
4158,0,0.519274376417234,"WP",1993
4158,2,0.0770975056689342,"WP",1993
4158,3,0.19047619047619,"WP",1993
4158,6,0.018140589569161,"WP",1993
4158,8,0.1859410430839,"WP",1993
4158,11,0.0090702947845805,"WP",1993
4159,0,0.00130890052356021,"WP",1993
4159,1,0.00043630017452007,"WP",1993
4159,3,0.00043630017452007,"WP",1993
4159,5,0.195462478184991,"WP",1993
4159,6,0.00305410122164049,"WP",1993
4159,7,0.00523560209424084,"WP",1993
4159,8,0.566317626527051,"WP",1993
4159,9,0.18804537521815,"WP",1993
4159,10,0.00087260034904014,"WP",1993
4159,11,0.0388307155322862,"WP",1993
4160,1,0.117913832199546,"WP",1993
4160,7,0.268707482993197,"WP",1993
4160,9,0.59297052154195,"WP",1993
4160,10,0.00680272108843537,"WP",1993
4160,11,0.0136054421768707,"WP",1993
4161,0,0.515873015873016,"WP",1993
4161,8,0.206349206349206,"WP",1993
4161,9,0.277777777777778,"WP",1993
4162,3,0.587044534412955,"WP",1993
4162,6,0.406882591093117,"WP",1993
4162,7,0.00202429149797571,"WP",1993
4162,8,0.00202429149797571,"WP",1993
4162,11,0.00202429149797571,"WP",1993
4163,5,0.654471544715447,"WP",1993
4163,6,0.00203252032520325,"WP",1993
4163,7,0.0101626016260163,"WP",1993
4163,8,0.282520325203252,"WP",1993
4163,11,0.0508130081300813,"WP",1993
4164,0,0.0012853470437018,"WP",1993
4164,2,0.0012853470437018,"WP",1993
4164,3,0.0668380462724936,"WP",1993
4164,6,0.0077120822622108,"WP",1993
4164,7,0.0012853470437018,"WP",1993
4164,8,0.215938303341902,"WP",1993
4164,9,0.67866323907455,"WP",1993
4164,11,0.0269922879177378,"WP",1993
4165,5,0.00452488687782805,"WP",1993
4165,8,0.995475113122172,"WP",1993
4166,1,0.101307189542484,"WP",1993
4166,3,0.0776143790849673,"WP",1993
4166,4,0.491013071895425,"WP",1993
4166,6,0.00735294117647059,"WP",1993
4166,7,0.273692810457516,"WP",1993
4166,10,0.0392156862745098,"WP",1993
4166,11,0.00980392156862745,"WP",1993
4167,0,0.0632911392405063,"WP",1993
4167,2,0.221518987341772,"WP",1993
4167,9,0.689873417721519,"WP",1993
4167,11,0.0253164556962025,"WP",1993
4168,0,0.913432835820896,"WP",1993
4168,4,0.00298507462686567,"WP",1993
4168,8,0.026865671641791,"WP",1993
4168,10,0.0507462686567164,"WP",1993
4168,11,0.00597014925373134,"WP",1993
4169,0,0.0328282828282828,"WP",1993
4169,1,0.27020202020202,"WP",1993
4169,3,0.0858585858585859,"WP",1993
4169,8,0.0101010101010101,"WP",1993
4169,10,0.593434343434343,"WP",1993
4169,11,0.00757575757575758,"WP",1993
4170,2,0.16793893129771,"WP",1993
4170,3,0.108778625954198,"WP",1993
4170,4,0.708015267175573,"WP",1993
4170,11,0.0152671755725191,"WP",1993
4171,3,0.102739726027397,"WP",1993
4171,4,0.643835616438356,"WP",1993
4171,10,0.226027397260274,"WP",1993
4171,11,0.0273972602739726,"WP",1993
4172,0,0.283422459893048,"WP",1993
4172,1,0.0320855614973262,"WP",1993
4172,2,0.0909090909090909,"WP",1993
4172,8,0.540106951871658,"WP",1993
4172,10,0.0320855614973262,"WP",1993
4172,11,0.0213903743315508,"WP",1993
4173,0,0.284098939929329,"WP",1993
4173,3,0.607773851590106,"WP",1993
4173,6,0.00565371024734982,"WP",1993
4173,7,0.00353356890459364,"WP",1993
4173,8,0.0416961130742049,"WP",1993
4173,9,0.0120141342756184,"WP",1993
4173,10,0.00212014134275618,"WP",1993
4173,11,0.0431095406360424,"WP",1993
4174,1,0.0467836257309941,"WP",1993
4174,3,0.0818713450292398,"WP",1993
4174,4,0.532163742690059,"WP",1993
4174,10,0.321637426900585,"WP",1993
4174,11,0.0175438596491228,"WP",1993
4175,0,0.03125,"WP",1993
4175,1,0.414772727272727,"WP",1993
4175,6,0.00568181818181818,"WP",1993
4175,7,0.0284090909090909,"WP",1993
4175,8,0.326704545454545,"WP",1993
4175,9,0.03125,"WP",1993
4175,10,0.0568181818181818,"WP",1993
4175,11,0.105113636363636,"WP",1993
4176,0,0.348360655737705,"WP",1993
4176,1,0.00409836065573771,"WP",1993
4176,8,0.487704918032787,"WP",1993
4176,9,0.0204918032786885,"WP",1993
4176,10,0.0614754098360656,"WP",1993
4176,11,0.0778688524590164,"WP",1993
4177,0,0.0545977011494253,"WP",1993
4177,1,0.0229885057471264,"WP",1993
4177,3,0.149425287356322,"WP",1993
4177,5,0.00862068965517241,"WP",1993
4177,6,0.0172413793103448,"WP",1993
4177,7,0.0459770114942529,"WP",1993
4177,8,0.267241379310345,"WP",1993
4177,10,0.258620689655172,"WP",1993
4177,11,0.175287356321839,"WP",1993
4178,3,0.0028169014084507,"WP",1993
4178,4,0.259154929577465,"WP",1993
4178,6,0.588732394366197,"WP",1993
4178,7,0.135211267605634,"WP",1993
4178,11,0.0140845070422535,"WP",1993
4179,0,0.0432569974554707,"WP",1993
4179,1,0.849872773536896,"WP",1993
4179,2,0.00254452926208651,"WP",1993
4179,3,0.0381679389312977,"WP",1993
4179,4,0.0152671755725191,"WP",1993
4179,10,0.0432569974554707,"WP",1993
4179,11,0.00763358778625954,"WP",1993
4180,1,0.329923273657289,"WP",1993
4180,2,0.0818414322250639,"WP",1993
4180,5,0.117647058823529,"WP",1993
4180,8,0.255754475703325,"WP",1993
4180,9,0.18925831202046,"WP",1993
4180,10,0.00255754475703325,"WP",1993
4180,11,0.0230179028132992,"WP",1993
4181,1,0.0025974025974026,"WP",1993
4181,3,0.971428571428571,"WP",1993
4181,6,0.00519480519480519,"WP",1993
4181,7,0.0103896103896104,"WP",1993
4181,8,0.0025974025974026,"WP",1993
4181,11,0.00779220779220779,"WP",1993
4182,0,0.0900473933649289,"WP",1993
4182,2,0.28436018957346,"WP",1993
4182,4,0.303317535545024,"WP",1993
4182,10,0.303317535545024,"WP",1993
4182,11,0.018957345971564,"WP",1993
4183,2,0.0248756218905473,"WP",1993
4183,9,0.00995024875621891,"WP",1993
4183,10,0.927860696517413,"WP",1993
4183,11,0.0373134328358209,"WP",1993
4184,0,0.0441860465116279,"WP",1993
4184,1,0.0186046511627907,"WP",1993
4184,3,0.890697674418605,"WP",1993
4184,6,0.00465116279069767,"WP",1993
4184,7,0.00232558139534884,"WP",1993
4184,8,0.00232558139534884,"WP",1993
4184,10,0.00465116279069767,"WP",1993
4184,11,0.0325581395348837,"WP",1993
4185,0,0.10387323943662,"WP",1993
4185,1,0.876760563380282,"WP",1993
4185,2,0.00704225352112676,"WP",1993
4185,10,0.00176056338028169,"WP",1993
4185,11,0.0105633802816901,"WP",1993
4186,0,0.216216216216216,"WP",1993
4186,2,0.027027027027027,"WP",1993
4186,3,0.0540540540540541,"WP",1993
4186,4,0.702702702702703,"WP",1993
4187,3,0.984924623115578,"WP",1993
4187,4,0.00251256281407035,"WP",1993
4187,10,0.00251256281407035,"WP",1993
4187,11,0.0100502512562814,"WP",1993
4188,3,0.00917431192660551,"WP",1993
4188,5,0.00917431192660551,"WP",1993
4188,6,0.00305810397553517,"WP",1993
4188,8,0.969418960244648,"WP",1993
4188,11,0.00917431192660551,"WP",1993
4189,8,1,"WP",1993
4190,0,0.00581395348837209,"WP",1993
4190,1,0.0104651162790698,"WP",1993
4190,2,0.524418604651163,"WP",1993
4190,5,0.318604651162791,"WP",1993
4190,6,0.0174418604651163,"WP",1993
4190,10,0.0151162790697674,"WP",1993
4190,11,0.108139534883721,"WP",1993
4191,8,0.991769547325103,"WP",1993
4191,11,0.00823045267489712,"WP",1993
4192,2,0.0203252032520325,"WP",1993
4192,4,0.955284552845528,"WP",1993
4192,10,0.021680216802168,"WP",1993
4192,11,0.002710027100271,"WP",1993
4193,0,0.574585635359116,"WP",1993
4193,1,0.00276243093922652,"WP",1993
4193,3,0.223756906077348,"WP",1993
4193,4,0.00276243093922652,"WP",1993
4193,6,0.00276243093922652,"WP",1993
4193,7,0.0331491712707182,"WP",1993
4193,8,0.0607734806629834,"WP",1993
4193,10,0.00276243093922652,"WP",1993
4193,11,0.0966850828729282,"WP",1993
4194,0,0.281428571428571,"WP",1993
4194,2,0.00142857142857143,"WP",1993
4194,5,0.56,"WP",1993
4194,8,0.127142857142857,"WP",1993
4194,9,0.02,"WP",1993
4194,11,0.01,"WP",1993
4195,2,0.984444444444444,"WP",1993
4195,3,0.00444444444444444,"WP",1993
4195,4,0.00222222222222222,"WP",1993
4195,8,0.00222222222222222,"WP",1993
4195,11,0.00666666666666667,"WP",1993
4196,0,0.746556473829201,"WP",1993
4196,2,0.198347107438017,"WP",1993
4196,4,0.0413223140495868,"WP",1993
4196,10,0.00275482093663912,"WP",1993
4196,11,0.0110192837465565,"WP",1993
4197,0,0.0627943485086342,"WP",1993
4197,1,0.00470957613814757,"WP",1993
4197,2,0.00156985871271586,"WP",1993
4197,5,0.00313971742543171,"WP",1993
4197,7,0.00627943485086342,"WP",1993
4197,8,0.00156985871271586,"WP",1993
4197,10,0.800627943485086,"WP",1993
4197,11,0.119309262166405,"WP",1993
4198,0,0.0114678899082569,"WP",1993
4198,2,0.036697247706422,"WP",1993
4198,8,0.912844036697248,"WP",1993
4198,10,0.00458715596330275,"WP",1993
4198,11,0.0344036697247706,"WP",1993
4199,2,0.0315789473684211,"WP",1993
4199,5,0.00789473684210526,"WP",1993
4199,7,0.00263157894736842,"WP",1993
4199,9,0.926315789473684,"WP",1993
4199,11,0.0315789473684211,"WP",1993
4200,0,0.0288135593220339,"WP",1993
4200,5,0.179661016949153,"WP",1993
4200,6,0.00338983050847458,"WP",1993
4200,7,0.00338983050847458,"WP",1993
4200,8,0.679661016949153,"WP",1993
4200,9,0.0593220338983051,"WP",1993
4200,10,0.00169491525423729,"WP",1993
4200,11,0.0440677966101695,"WP",1993
4201,5,0.0173611111111111,"WP",1993
4201,8,0.982638888888889,"WP",1993
4202,0,0.0242718446601942,"WP",1993
4202,2,0.359223300970874,"WP",1993
4202,4,0.00242718446601942,"WP",1993
4202,5,0.00242718446601942,"WP",1993
4202,8,0.00970873786407767,"WP",1993
4202,9,0.558252427184466,"WP",1993
4202,11,0.0436893203883495,"WP",1993
4203,2,0.421621621621622,"WP",1993
4203,8,0.572972972972973,"WP",1993
4203,11,0.00540540540540541,"WP",1993
4204,1,0.985632183908046,"WP",1993
4204,4,0.0114942528735632,"WP",1993
4204,5,0.0028735632183908,"WP",1993
4205,0,0.157276995305164,"WP",1993
4205,5,0.76056338028169,"WP",1993
4205,8,0.0821596244131455,"WP",1993
4206,0,0.0386473429951691,"WP",1993
4206,2,0.00483091787439614,"WP",1993
4206,8,0.942028985507246,"WP",1993
4206,11,0.0144927536231884,"WP",1993
4207,0,0.0231023102310231,"WP",1993
4207,1,0.00165016501650165,"WP",1993
4207,3,0.0924092409240924,"WP",1993
4207,5,0.641914191419142,"WP",1993
4207,6,0.125412541254125,"WP",1993
4207,7,0.00165016501650165,"WP",1993
4207,8,0.0726072607260726,"WP",1993
4207,11,0.0412541254125413,"WP",1993
4208,3,0.163690476190476,"WP",1993
4208,4,0.529761904761905,"WP",1993
4208,6,0.160714285714286,"WP",1993
4208,9,0.0654761904761905,"WP",1993
4208,11,0.0803571428571429,"WP",1993
4209,0,0.26605504587156,"WP",1993
4209,2,0.599388379204893,"WP",1993
4209,3,0.0458715596330275,"WP",1993
4209,4,0.00305810397553517,"WP",1993
4209,8,0.0275229357798165,"WP",1993
4209,11,0.0581039755351682,"WP",1993
4210,0,0.0286975717439294,"WP",1993
4210,1,0.938189845474614,"WP",1993
4210,10,0.0286975717439294,"WP",1993
4210,11,0.00441501103752759,"WP",1993
4211,1,0.194202898550725,"WP",1993
4211,7,0.507246376811594,"WP",1993
4211,9,0.0492753623188406,"WP",1993
4211,10,0.231884057971014,"WP",1993
4211,11,0.0173913043478261,"WP",1993
4212,1,0.23015873015873,"WP",1993
4212,3,0.00476190476190476,"WP",1993
4212,5,0.114285714285714,"WP",1993
4212,6,0.344444444444444,"WP",1993
4212,8,0.155555555555556,"WP",1993
4212,9,0.00158730158730159,"WP",1993
4212,10,0.00158730158730159,"WP",1993
4212,11,0.147619047619048,"WP",1993
4213,0,0.544364508393285,"WP",1993
4213,1,0.0887290167865707,"WP",1993
4213,3,0.0239808153477218,"WP",1993
4213,4,0.00719424460431655,"WP",1993
4213,8,0.00959232613908873,"WP",1993
4213,10,0.306954436450839,"WP",1993
4213,11,0.0191846522781775,"WP",1993
4214,2,0.00775193798449612,"WP",1993
4214,3,0.103359173126615,"WP",1993
4214,4,0.00775193798449612,"WP",1993
4214,6,0.0439276485788114,"WP",1993
4214,8,0.542635658914729,"WP",1993
4214,10,0.0956072351421189,"WP",1993
4214,11,0.198966408268734,"WP",1993
4215,0,0.161157024793388,"WP",1993
4215,2,0.0206611570247934,"WP",1993
4215,5,0.198347107438017,"WP",1993
4215,8,0.599173553719008,"WP",1993
4215,11,0.0206611570247934,"WP",1993
4216,2,0.180327868852459,"WP",1993
4216,8,0.819672131147541,"WP",1993
4217,0,0.183381088825215,"WP",1993
4217,2,0.00286532951289398,"WP",1993
4217,3,0.530085959885387,"WP",1993
4217,4,0.232091690544413,"WP",1993
4217,8,0.00573065902578797,"WP",1993
4217,10,0.0171919770773639,"WP",1993
4217,11,0.0286532951289398,"WP",1993
4218,0,0.929643527204503,"WP",1993
4218,1,0.0168855534709193,"WP",1993
4218,3,0.00281425891181989,"WP",1993
4218,6,0.000938086303939962,"WP",1993
4218,8,0.00938086303939963,"WP",1993
4218,10,0.00844277673545966,"WP",1993
4218,11,0.0318949343339587,"WP",1993
4219,0,0.00763358778625954,"WP",1993
4219,1,0.00381679389312977,"WP",1993
4219,2,0.0114503816793893,"WP",1993
4219,4,0.213740458015267,"WP",1993
4219,10,0.740458015267176,"WP",1993
4219,11,0.0229007633587786,"WP",1993
4220,0,0.0103359173126615,"WP",1993
4220,2,0.0490956072351421,"WP",1993
4220,6,0.160206718346253,"WP",1993
4220,8,0.757105943152455,"WP",1993
4220,11,0.0232558139534884,"WP",1993
4221,2,0.00347826086956522,"WP",1993
4221,5,0.855652173913043,"WP",1993
4221,8,0.137391304347826,"WP",1993
4221,11,0.00347826086956522,"WP",1993
4222,0,0.573979591836735,"WP",1993
4222,4,0.0204081632653061,"WP",1993
4222,7,0.0357142857142857,"WP",1993
4222,10,0.288265306122449,"WP",1993
4222,11,0.0816326530612245,"WP",1993
4223,0,0.112903225806452,"WP",1993
4223,1,0.00268817204301075,"WP",1993
4223,3,0.00806451612903226,"WP",1993
4223,10,0.846774193548387,"WP",1993
4223,11,0.0295698924731183,"WP",1993
4224,1,0.047029702970297,"WP",1993
4224,2,0.00247524752475248,"WP",1993
4224,3,0.00247524752475248,"WP",1993
4224,5,0.00495049504950495,"WP",1993
4224,6,0.178217821782178,"WP",1993
4224,8,0.522277227722772,"WP",1993
4224,9,0.146039603960396,"WP",1993
4224,11,0.0965346534653465,"WP",1993
4225,2,0.511930585683297,"WP",1993
4225,4,0.0281995661605206,"WP",1993
4225,7,0.00216919739696312,"WP",1993
4225,9,0.431670281995662,"WP",1993
4225,11,0.0260303687635575,"WP",1993
4226,0,0.406639004149378,"WP",1993
4226,1,0.0788381742738589,"WP",1993
4226,2,0.004149377593361,"WP",1993
4226,3,0.016597510373444,"WP",1993
4226,5,0.145228215767635,"WP",1993
4226,6,0.004149377593361,"WP",1993
4226,10,0.0829875518672199,"WP",1993
4226,11,0.261410788381743,"WP",1993
4227,0,0.133004926108374,"WP",1993
4227,2,0.605911330049261,"WP",1993
4227,8,0.236453201970443,"WP",1993
4227,11,0.0246305418719212,"WP",1993
4228,2,0.0105485232067511,"WP",1993
4228,3,0.0590717299578059,"WP",1993
4228,6,0.00210970464135021,"WP",1993
4228,8,0.860759493670886,"WP",1993
4228,11,0.0675105485232067,"WP",1993
4229,0,0.0201612903225806,"WP",1993
4229,2,0.00201612903225806,"WP",1993
4229,8,0.76008064516129,"WP",1993
4229,9,0.173387096774194,"WP",1993
4229,10,0.032258064516129,"WP",1993
4229,11,0.0120967741935484,"WP",1993
4230,0,0.473563218390805,"WP",1993
4230,2,0.12183908045977,"WP",1993
4230,5,0.0919540229885057,"WP",1993
4230,8,0.257471264367816,"WP",1993
4230,11,0.0551724137931034,"WP",1993
4231,0,0.473563218390805,"WP",1993
4231,2,0.12183908045977,"WP",1993
4231,5,0.0919540229885057,"WP",1993
4231,8,0.257471264367816,"WP",1993
4231,11,0.0551724137931034,"WP",1993
4232,2,0.0130548302872063,"WP",1993
4232,4,0.0496083550913838,"WP",1993
4232,5,0.0731070496083551,"WP",1993
4232,8,0.133159268929504,"WP",1993
4232,9,0.718015665796345,"WP",1993
4232,11,0.0130548302872063,"WP",1993
4233,8,0.868852459016393,"WP",1993
4233,9,0.0983606557377049,"WP",1993
4233,10,0.0327868852459016,"WP",1993
4234,3,0.0670650730411687,"WP",1993
4234,4,0.00265604249667995,"WP",1993
4234,5,0.000664010624169987,"WP",1993
4234,6,0.00132802124833997,"WP",1993
4234,7,0.916334661354582,"WP",1993
4234,10,0.00132802124833997,"WP",1993
4234,11,0.0106241699867198,"WP",1993
4235,0,0.52987012987013,"WP",1993
4235,2,0.0207792207792208,"WP",1993
4235,3,0.0025974025974026,"WP",1993
4235,6,0.0025974025974026,"WP",1993
4235,7,0.0025974025974026,"WP",1993
4235,8,0.34025974025974,"WP",1993
4235,10,0.0103896103896104,"WP",1993
4235,11,0.0909090909090909,"WP",1993
4236,0,0.872791519434629,"WP",1993
4236,2,0.049469964664311,"WP",1993
4236,3,0.049469964664311,"WP",1993
4236,4,0.00353356890459364,"WP",1993
4236,11,0.0247349823321555,"WP",1993
4237,0,0.102040816326531,"WP",1993
4237,2,0.00583090379008746,"WP",1993
4237,4,0.871720116618076,"WP",1993
4237,7,0.00291545189504373,"WP",1993
4237,10,0.0174927113702624,"WP",1993
4238,0,0.0242718446601942,"WP",1993
4238,2,0.00485436893203883,"WP",1993
4238,5,0.0145631067961165,"WP",1993
4238,8,0.786407766990291,"WP",1993
4238,9,0.0194174757281553,"WP",1993
4238,10,0.0388349514563107,"WP",1993
4238,11,0.111650485436893,"WP",1993
4239,2,0.0136986301369863,"WP",1993
4239,4,0.164383561643836,"WP",1993
4239,5,0.527397260273973,"WP",1993
4239,8,0.232876712328767,"WP",1993
4239,10,0.0410958904109589,"WP",1993
4239,11,0.0205479452054795,"WP",1993
4240,1,0.0698080279232112,"WP",1993
4240,3,0.469458987783595,"WP",1993
4240,6,0.0244328097731239,"WP",1993
4240,7,0.0558464223385689,"WP",1993
4240,10,0.363001745200698,"WP",1993
4240,11,0.0174520069808028,"WP",1993
4241,0,0.371020856201976,"WP",1993
4241,2,0.0142700329308452,"WP",1993
4241,5,0.135016465422613,"WP",1993
4241,6,0.00109769484083425,"WP",1993
4241,8,0.448957189901207,"WP",1993
4241,9,0.00439077936333699,"WP",1993
4241,11,0.0252469813391877,"WP",1993
4242,2,0.0467980295566502,"WP",1993
4242,3,0.295566502463054,"WP",1993
4242,6,0.0147783251231527,"WP",1993
4242,8,0.610837438423645,"WP",1993
4242,11,0.0320197044334975,"WP",1993
4243,0,0.00763358778625954,"WP",1993
4243,2,0.938931297709924,"WP",1993
4243,5,0.00508905852417303,"WP",1993
4243,11,0.0483460559796438,"WP",1993
4244,0,0.0363636363636364,"WP",1993
4244,2,0.0363636363636364,"WP",1993
4244,4,0.190909090909091,"WP",1993
4244,5,0.245454545454545,"WP",1993
4244,8,0.436363636363636,"WP",1993
4244,10,0.0454545454545455,"WP",1993
4244,11,0.00909090909090909,"WP",1993
4245,8,0.981132075471698,"WP",1993
4245,11,0.0188679245283019,"WP",1993
4246,0,0.152317880794702,"WP",1993
4246,2,0.434878587196468,"WP",1993
4246,10,0.401766004415011,"WP",1993
4246,11,0.011037527593819,"WP",1993
4247,4,0.0689655172413793,"WP",1993
4247,10,0.917241379310345,"WP",1993
4247,11,0.0137931034482759,"WP",1993
4248,3,0.162271805273834,"WP",1993
4248,4,0.115618661257606,"WP",1993
4248,6,0.0831643002028398,"WP",1993
4248,7,0.626774847870183,"WP",1993
4248,11,0.0121703853955375,"WP",1993
4249,2,0.985049833887043,"WP",1993
4249,8,0.00664451827242525,"WP",1993
4249,11,0.00830564784053156,"WP",1993
4250,3,0.390086206896552,"WP",1993
4250,6,0.0021551724137931,"WP",1993
4250,7,0.295258620689655,"WP",1993
4250,8,0.0818965517241379,"WP",1993
4250,9,0.0021551724137931,"WP",1993
4250,10,0.144396551724138,"WP",1993
4250,11,0.084051724137931,"WP",1993
4251,2,0.0191082802547771,"WP",1993
4251,8,0.910828025477707,"WP",1993
4251,10,0.0414012738853503,"WP",1993
4251,11,0.0286624203821656,"WP",1993
4252,0,0.0428211586901763,"WP",1993
4252,1,0.00251889168765743,"WP",1993
4252,3,0.324937027707809,"WP",1993
4252,8,0.259445843828715,"WP",1993
4252,9,0.193954659949622,"WP",1993
4252,10,0.0604534005037783,"WP",1993
4252,11,0.115869017632242,"WP",1993
4253,0,0.0272373540856031,"WP",1993
4253,2,0.00389105058365759,"WP",1993
4253,8,0.926070038910506,"WP",1993
4253,11,0.0428015564202335,"WP",1993
4254,0,0.208722741433022,"WP",1993
4254,1,0.252336448598131,"WP",1993
4254,3,0.0373831775700935,"WP",1993
4254,4,0.00623052959501558,"WP",1993
4254,10,0.485981308411215,"WP",1993
4254,11,0.00934579439252336,"WP",1993
4255,2,0.986338797814208,"WP",1993
4255,8,0.00546448087431694,"WP",1993
4255,10,0.00273224043715847,"WP",1993
4255,11,0.00546448087431694,"WP",1993
4256,7,0.00272479564032698,"WP",1993
4256,8,0.850136239782016,"WP",1993
4256,9,0.0599455040871935,"WP",1993
4256,10,0.0408719346049046,"WP",1993
4256,11,0.0463215258855586,"WP",1993
4257,6,0.00416666666666667,"WP",1993
4257,7,0.104166666666667,"WP",1993
4257,8,0.708333333333333,"WP",1993
4257,10,0.0625,"WP",1993
4257,11,0.120833333333333,"WP",1993
4258,2,0.0072463768115942,"WP",1993
4258,5,0.981159420289855,"WP",1993
4258,8,0.0101449275362319,"WP",1993
4258,11,0.00144927536231884,"WP",1993
4259,0,0.00117647058823529,"WP",1993
4259,1,0.000588235294117647,"WP",1993
4259,2,0.00470588235294118,"WP",1993
4259,4,0.204705882352941,"WP",1993
4259,5,0.705882352941177,"WP",1993
4259,6,0.000588235294117647,"WP",1993
4259,7,0.00470588235294118,"WP",1993
4259,8,0.0194117647058824,"WP",1993
4259,9,0.00470588235294118,"WP",1993
4259,10,0.0264705882352941,"WP",1993
4259,11,0.0270588235294118,"WP",1993
4260,1,0.00662251655629139,"WP",1993
4260,3,0.251655629139073,"WP",1993
4260,4,0.518763796909492,"WP",1993
4260,5,0.011037527593819,"WP",1993
4260,7,0.0022075055187638,"WP",1993
4260,8,0.147902869757174,"WP",1993
4260,10,0.0154525386313466,"WP",1993
4260,11,0.0463576158940397,"WP",1993
4261,0,0.474849094567404,"WP",1993
4261,4,0.00201207243460765,"WP",1993
4261,5,0.300804828973843,"WP",1993
4261,6,0.00100603621730382,"WP",1993
4261,7,0.163983903420523,"WP",1993
4261,9,0.0412474849094567,"WP",1993
4261,11,0.0160965794768612,"WP",1993
4262,0,0.742753623188406,"WP",1993
4262,2,0.0144927536231884,"WP",1993
4262,3,0.148550724637681,"WP",1993
4262,6,0.0108695652173913,"WP",1993
4262,8,0.0434782608695652,"WP",1993
4262,11,0.0398550724637681,"WP",1993
4263,0,0.0422535211267606,"WP",1993
4263,1,0.00352112676056338,"WP",1993
4263,7,0.00234741784037559,"WP",1993
4263,8,0.034037558685446,"WP",1993
4263,9,0.893192488262911,"WP",1993
4263,10,0.0223004694835681,"WP",1993
4263,11,0.00234741784037559,"WP",1993
4264,3,0.0089086859688196,"WP",1993
4264,4,0.349665924276169,"WP",1993
4264,6,0.0089086859688196,"WP",1993
4264,7,0.124721603563474,"WP",1993
4264,9,0.465478841870824,"WP",1993
4264,10,0.0089086859688196,"WP",1993
4264,11,0.0334075723830735,"WP",1993
4265,5,0.00383631713554987,"WP",1993
4265,6,0.00127877237851662,"WP",1993
4265,7,0.020460358056266,"WP",1993
4265,8,0.199488491048593,"WP",1993
4265,9,0.668797953964194,"WP",1993
4265,10,0.0473145780051151,"WP",1993
4265,11,0.0588235294117647,"WP",1993
4266,0,0.00485436893203883,"WP",1993
4266,2,0.189320388349515,"WP",1993
4266,8,0.796116504854369,"WP",1993
4266,11,0.00970873786407767,"WP",1993
4267,5,0.928308823529412,"WP",1993
4267,6,0.00919117647058824,"WP",1993
4267,7,0.0202205882352941,"WP",1993
4267,8,0.0404411764705882,"WP",1993
4267,11,0.00183823529411765,"WP",1993
4268,0,0.423197492163009,"WP",1993
4268,1,0.0940438871473354,"WP",1993
4268,3,0.00313479623824451,"WP",1993
4268,7,0.00313479623824451,"WP",1993
4268,8,0.125391849529781,"WP",1993
4268,9,0.0689655172413793,"WP",1993
4268,10,0.134796238244514,"WP",1993
4268,11,0.147335423197492,"WP",1993
4269,0,0.00662251655629139,"WP",1993
4269,2,0.774834437086093,"WP",1993
4269,6,0.0022075055187638,"WP",1993
4269,9,0.176600441501104,"WP",1993
4269,11,0.0397350993377483,"WP",1993
4270,2,0.00168350168350168,"WP",1993
4270,6,0.00168350168350168,"WP",1993
4270,9,0.956228956228956,"WP",1993
4270,10,0.037037037037037,"WP",1993
4270,11,0.00336700336700337,"WP",1993
4271,2,0.00137931034482759,"WP",1993
4271,3,0.630344827586207,"WP",1993
4271,5,0.0910344827586207,"WP",1993
4271,6,0.0179310344827586,"WP",1993
4271,8,0.233103448275862,"WP",1993
4271,9,0.0124137931034483,"WP",1993
4271,11,0.0137931034482759,"WP",1993
4272,0,0.0693430656934307,"WP",1993
4272,1,0.0912408759124088,"WP",1993
4272,3,0.124087591240876,"WP",1993
4272,8,0.0072992700729927,"WP",1993
4272,9,0.0912408759124088,"WP",1993
4272,10,0.492700729927007,"WP",1993
4272,11,0.124087591240876,"WP",1993
4273,2,0.0153172866520788,"WP",1993
4273,3,0.0547045951859956,"WP",1993
4273,4,0.479212253829322,"WP",1993
4273,6,0.00437636761487965,"WP",1993
4273,7,0.0809628008752735,"WP",1993
4273,9,0.332603938730853,"WP",1993
4273,11,0.0328227571115974,"WP",1993
4274,0,0.411057692307692,"WP",1993
4274,3,0.0504807692307692,"WP",1993
4274,8,0.0649038461538462,"WP",1993
4274,10,0.463942307692308,"WP",1993
4274,11,0.00961538461538462,"WP",1993
4275,0,0.134751773049645,"WP",1993
4275,4,0.0283687943262411,"WP",1993
4275,10,0.829787234042553,"WP",1993
4275,11,0.00709219858156028,"WP",1993
4276,2,0.942934782608696,"WP",1993
4276,8,0.00271739130434783,"WP",1993
4276,11,0.0543478260869565,"WP",1993
4277,0,0.373887240356083,"WP",1993
4277,2,0.0029673590504451,"WP",1993
4277,3,0.106824925816024,"WP",1993
4277,4,0.183976261127596,"WP",1993
4277,7,0.166172106824926,"WP",1993
4277,10,0.0474777448071217,"WP",1993
4277,11,0.118694362017804,"WP",1993
4278,5,0.0233644859813084,"WP",1993
4278,6,0.00467289719626168,"WP",1993
4278,7,0.420560747663551,"WP",1993
4278,8,0.317757009345794,"WP",1993
4278,9,0.0794392523364486,"WP",1993
4278,10,0.11214953271028,"WP",1993
